Body,mass,x,y,vx,vy
14,202.000000,2380.200000,1496.400000,94.000000,58.000000
15,238.000000,1837.599995,1283.300000,72.000000,51.000000
16,240.000000,1879.500000,1420.100000,75.000000,57.000000
17,144.000000,1466.100000,1628.100000,57.000000,67.000000
18,94.000000,2267.600000,1650.800000,92.000000,66.000000
19,180.000000,1304.600000,1926.400000,52.000000,78.000000
20,58.000000,2250.300000,1342.200000,91.000000,54.000000
21,233.000000,2444.100005,1769.300000,97.000000,71.000000
22,210.000000,1760.300000,1690.700000,71.000000,69.000000
23,110.000000,2037.900000,2299.600000,83.000000,92.000000
24,230.000000,1344.200000,1568.900000,54.000000,63.000000
25,124.000000,1860.900000,1723.100000,73.000000,67.000000
26,189.000000,2024.299999,1971.000000,81.000000,80.000000
27,97.000000,2117.800000,2054.200000,86.000000,84.000000
28,125.000000,1653.800000,1504.000000,66.000000,60.000000
29,122.000000,1611.500000,2282.900000,65.000000,93.000000
30,167.000000,2217.700001,2431.700002,89.000000,99.000000
1,123.000000,1617.400000,1444.950000,64.000000,57.000000
2,163.000000,2035.000000,1584.350000,80.000000,61.000000
3,237.000000,1744.500000,1405.950000,70.000000,57.000000
4,159.000000,1879.250000,2449.300000,75.000000,98.000000
5,216.000000,1328.900000,1351.900000,54.000000,54.000000
6,164.000000,2276.550000,1812.200000,93.000000,72.000000
7,54.000000,1391.250000,1704.100000,55.000000,66.000000
8,216.000000,2296.200000,1368.249999,92.000000,55.000000
9,86.000000,1328.200000,1894.600000,52.000000,76.000000
10,182.000000,2134.750000,2227.800000,85.000000,88.000000
11,142.000000,1483.000000,1443.950000,60.000000,57.000000
12,228.000000,2456.300000,2313.200000,98.000000,92.000000
13,115.000000,1677.750000,1779.150000,65.000000,69.000000
14,202.000000,2384.900000,1499.300000,94.000000,58.000000
15,238.000000,1841.199995,1285.850000,72.000000,51.000000
16,240.000000,1883.250000,1422.950000,75.000000,57.000000
17,144.000000,1468.950000,1631.450000,57.000000,67.000000
18,94.000000,2272.200000,1654.100000,92.000000,66.000000
19,180.000000,1307.200000,1930.300000,52.000000,78.000000
20,58.000000,2254.850000,1344.900000,91.000000,54.000000
21,233.000000,2448.950005,1772.850000,97.000000,71.000000
22,210.000000,1763.850000,1694.150000,71.000000,69.000000
23,110.000000,2042.050000,2304.200000,83.000000,92.000000
24,230.000000,1346.900000,1572.050000,54.000000,63.000000
25,124.000000,1864.550000,1726.450000,73.000000,67.000000
26,189.000000,2028.349999,1975.000000,81.000000,80.000000
27,97.000000,2122.100000,2058.400000,86.000000,84.000000
28,125.000000,1657.100000,1507.000000,66.000000,60.000000
29,122.000000,1614.750000,2287.550000,65.000000,93.000000
30,167.000000,2222.150001,2436.650002,89.000000,99.000000
1,123.000000,1620.600000,1447.800000,64.000000,57.000000
2,163.000000,2039.000000,1587.400000,80.000000,61.000000
3,237.000000,1748.000000,1408.800000,70.000000,57.000000
4,159.000000,1883.000000,2454.200000,75.000000,98.000000
5,216.000000,1331.600000,1354.600000,54.000000,54.000000
6,164.000000,2281.200000,1815.800000,93.000000,72.000000
7,54.000000,1394.000000,1707.400000,55.000000,66.000000
8,216.000000,2300.800000,1370.999999,92.000000,55.000000
9,86.000000,1330.800000,1898.400000,52.000000,76.000000
10,182.000000,2139.000000,2232.200000,85.000000,88.000000
11,142.000000,1486.000000,1446.800000,60.000000,57.000000
12,228.000000,2461.200000,2317.800000,98.000000,92.000000
13,115.000000,1681.000000,1782.600000,65.000000,69.000000
14,202.000000,2389.600000,1502.200000,94.000000,58.000000
15,238.000000,1844.799995,1288.400000,72.000000,51.000000
16,240.000000,1887.000000,1425.800000,75.000000,57.000000
17,144.000000,1471.800000,1634.800000,57.000000,67.000000
18,94.000000,2276.800000,1657.400000,92.000000,66.000000
19,180.000000,1309.800000,1934.200000,52.000000,78.000000
20,58.000000,2259.400000,1347.600000,91.000000,54.000000
21,233.000000,2453.800005,1776.400000,97.000000,71.000000
22,210.000000,1767.400000,1697.600000,71.000000,69.000000
23,110.000000,2046.200000,2308.800000,83.000000,92.000000
24,230.000000,1349.600000,1575.200000,54.000000,63.000000
25,124.000000,1868.200000,1729.800000,73.000000,67.000000
26,189.000000,2032.399999,1979.000000,81.000000,80.000000
27,97.000000,2126.400000,2062.600000,86.000000,84.000000
28,125.000000,1660.400000,1510.000000,66.000000,60.000000
29,122.000000,1618.000000,2292.200000,65.000000,93.000000
30,167.000000,2226.600001,2441.600002,89.000000,99.000000
1,123.000000,1623.800000,1450.650000,64.000000,57.000000
2,163.000000,2043.000000,1590.450000,80.000000,61.000000
3,237.000000,1751.500000,1411.650000,70.000000,57.000000
4,159.000000,1886.750000,2459.100000,75.000000,98.000000
5,216.000000,1334.300000,1357.300000,54.000000,54.000000
6,164.000000,2285.850000,1819.400000,93.000000,72.000000
7,54.000000,1396.750000,1710.700000,55.000000,66.000000
8,216.000000,2305.400000,1373.749999,92.000000,55.000000
9,86.000000,1333.400000,1902.200000,52.000000,76.000000
10,182.000000,2143.250000,2236.600000,85.000000,88.000000
11,142.000000,1489.000000,1449.650000,60.000000,57.000000
12,228.000000,2466.100000,2322.400000,98.000000,92.000000
13,115.000000,1684.250000,1786.050000,65.000000,69.000000
14,202.000000,2394.300000,1505.100000,94.000000,58.000000
15,238.000000,1848.399995,1290.950000,72.000000,51.000000
16,240.000000,1890.750000,1428.650000,75.000000,57.000000
17,144.000000,1474.650000,1638.150000,57.000000,67.000000
18,94.000000,2281.400000,1660.700000,92.000000,66.000000
19,180.000000,1312.400000,1938.100000,52.000000,78.000000
20,58.000000,2263.950000,1350.300000,91.000000,54.000000
21,233.000000,2458.650005,1779.950000,97.000000,71.000000
22,210.000000,1770.950000,1701.050000,71.000000,69.000000
23,110.000000,2050.350000,2313.400000,83.000000,92.000000
24,230.000000,1352.300000,1578.350000,54.000000,63.000000
25,124.000000,1871.850000,1733.150000,73.000000,67.000000
26,189.000000,2036.449999,1983.000000,81.000000,80.000000
27,97.000000,2130.700000,2066.800000,86.000000,84.000000
28,125.000000,1663.700000,1513.000000,66.000000,60.000000
29,122.000000,1621.250000,2296.850000,65.000000,93.000000
30,167.000000,2231.050001,2446.550002,89.000000,99.000000
1,123.000000,1627.000000,1453.500000,64.000000,57.000000
2,163.000000,2047.000000,1593.500000,80.000000,61.000000
3,237.000000,1755.000000,1414.500000,70.000000,57.000000
4,159.000000,1890.500000,2464.000000,75.000000,98.000000
5,216.000000,1337.000000,1360.000000,54.000000,54.000000
6,164.000000,2290.500000,1823.000000,93.000000,72.000000
7,54.000000,1399.500000,1714.000000,55.000000,66.000000
8,216.000000,2310.000000,1376.499999,92.000000,55.000000
9,86.000000,1336.000000,1906.000000,52.000000,76.000000
10,182.000000,2147.500000,2241.000000,85.000000,88.000000
11,142.000000,1492.000000,1452.500000,60.000000,57.000000
12,228.000000,2471.000000,2327.000000,98.000000,92.000000
13,115.000000,1687.500000,1789.500000,65.000000,69.000000
14,202.000000,2399.000000,1508.000000,94.000000,58.000000
15,238.000000,1851.999995,1293.500000,72.000000,51.000000
16,240.000000,1894.500000,1431.500000,75.000000,57.000000
17,144.000000,1477.500000,1641.500000,57.000000,67.000000
18,94.000000,2286.000000,1664.000000,92.000000,66.000000
19,180.000000,1315.000000,1942.000000,52.000000,78.000000
20,58.000000,2268.500000,1353.000000,91.000000,54.000000
21,233.000000,2463.500005,1783.500000,97.000000,71.000000
22,210.000000,1774.500000,1704.500000,71.000000,69.000000
23,110.000000,2054.500000,2318.000000,83.000000,92.000000
24,230.000000,1355.000000,1581.500000,54.000000,63.000000
25,124.000000,1875.500000,1736.500000,73.000000,67.000000
26,189.000000,2040.499999,1987.000000,81.000000,80.000000
27,97.000000,2135.000000,2071.000000,86.000000,84.000000
28,125.000000,1667.000000,1516.000000,66.000000,60.000000
29,122.000000,1624.500000,2301.500000,65.000000,93.000000
30,167.000000,2235.500001,2451.500002,89.000000,99.000000
1,123.000000,1630.200000,1456.350000,64.000000,57.000000
2,163.000000,2051.000000,1596.550000,80.000000,61.000000
3,237.000000,1758.500000,1417.350000,70.000000,57.000000
4,159.000000,1894.250000,2468.900000,75.000000,98.000000
5,216.000000,1339.700000,1362.700000,54.000000,54.000000
6,164.000000,2295.150000,1826.600000,93.000000,72.000000
7,54.000000,1402.250000,1717.300000,55.000000,66.000000
8,216.000000,2314.600000,1379.249999,92.000000,55.000000
9,86.000000,1338.600000,1909.800000,52.000000,76.000000
10,182.000000,2151.750000,2245.400000,85.000000,88.000000
11,142.000000,1495.000000,1455.350000,60.000000,57.000000
12,228.000000,2475.900000,2331.600000,98.000000,92.000000
13,115.000000,1690.750000,1792.950000,65.000000,69.000000
14,202.000000,2403.700000,1510.900000,94.000000,58.000000
15,238.000000,1855.599995,1296.050000,72.000000,51.000000
16,240.000000,1898.250000,1434.350000,75.000000,57.000000
17,144.000000,1480.350000,1644.850000,57.000000,67.000000
18,94.000000,2290.600000,1667.300000,92.000000,66.000000
19,180.000000,1317.600000,1945.900000,52.000000,78.000000
20,58.000000,2273.050000,1355.700000,91.000000,54.000000
21,233.000000,2468.350005,1787.050000,97.000000,71.000000
22,210.000000,1778.050000,1707.950000,71.000000,69.000000
23,110.000000,2058.650000,2322.600000,83.000000,92.000000
24,230.000000,1357.700000,1584.650000,54.000000,63.000000
25,124.000000,1879.150000,1739.850000,73.000000,67.000000
26,189.000000,2044.549999,1991.000000,81.000000,80.000000
27,97.000000,2139.300000,2075.200000,86.000000,84.000000
28,125.000000,1670.300000,1519.000000,66.000000,60.000000
29,122.000000,1627.750000,2306.150000,65.000000,93.000000
30,167.000000,2239.950001,2456.450002,89.000000,99.000000
1,123.000000,1633.400000,1459.200000,64.000000,57.000000
2,163.000000,2055.000000,1599.600000,80.000000,61.000000
3,237.000000,1762.000000,1420.200000,70.000000,57.000000
4,159.000000,1898.000000,2473.800000,75.000000,98.000000
5,216.000000,1342.400000,1365.400000,54.000000,54.000000
6,164.000000,2299.800000,1830.200000,93.000000,72.000000
7,54.000000,1405.000000,1720.600000,55.000000,66.000000
8,216.000000,2319.200000,1381.999999,92.000000,55.000000
9,86.000000,1341.200000,1913.600000,52.000000,76.000000
10,182.000000,2156.000000,2249.800000,85.000000,88.000000
11,142.000000,1498.000000,1458.200000,60.000000,57.000000
12,228.000000,2480.800000,2336.200000,98.000000,92.000000
13,115.000000,1694.000000,1796.400000,65.000000,69.000000
14,202.000000,2408.400000,1513.800000,94.000000,58.000000
15,238.000000,1859.199995,1298.600000,72.000000,51.000000
16,240.000000,1902.000000,1437.200000,75.000000,57.000000
17,144.000000,1483.200000,1648.200000,57.000000,67.000000
18,94.000000,2295.200000,1670.600000,92.000000,66.000000
19,180.000000,1320.200000,1949.800000,52.000000,78.000000
20,58.000000,2277.600000,1358.400000,91.000000,54.000000
21,233.000000,2473.200005,1790.600000,97.000000,71.000000
22,210.000000,1781.600000,1711.400000,71.000000,69.000000
23,110.000000,2062.800000,2327.200000,83.000000,92.000000
24,230.000000,1360.400000,1587.800000,54.000000,63.000000
25,124.000000,1882.800000,1743.200000,73.000000,67.000000
26,189.000000,2048.599999,1995.000000,81.000000,80.000000
27,97.000000,2143.600000,2079.400000,86.000000,84.000000
28,125.000000,1673.600000,1522.000000,66.000000,60.000000
29,122.000000,1631.000000,2310.800000,65.000000,93.000000
30,167.000000,2244.400001,2461.400002,89.000000,99.000000
1,123.000000,1636.600000,1462.050000,64.000000,57.000000
2,163.000000,2059.000000,1602.650000,80.000000,61.000000
3,237.000000,1765.500000,1423.050000,70.000000,57.000000
4,159.000000,1901.750000,2478.700000,75.000000,98.000000
5,216.000000,1345.100000,1368.100000,54.000000,54.000000
6,164.000000,2304.450000,1833.800000,93.000000,72.000000
7,54.000000,1407.750000,1723.900000,55.000000,66.000000
8,216.000000,2323.800000,1384.749999,92.000000,55.000000
9,86.000000,1343.800000,1917.400000,52.000000,76.000000
10,182.000000,2160.250000,2254.200000,85.000000,88.000000
11,142.000000,1501.000000,1461.050000,60.000000,57.000000
12,228.000000,2485.700000,2340.800000,98.000000,92.000000
13,115.000000,1697.250000,1799.850000,65.000000,69.000000
14,202.000000,2413.100000,1516.700000,94.000000,58.000000
15,238.000000,1862.799995,1301.150000,72.000000,51.000000
16,240.000000,1905.750000,1440.050000,75.000000,57.000000
17,144.000000,1486.050000,1651.550000,57.000000,67.000000
18,94.000000,2299.800000,1673.900000,92.000000,66.000000
19,180.000000,1322.800000,1953.700000,52.000000,78.000000
20,58.000000,2282.150000,1361.100000,91.000000,54.000000
21,233.000000,2478.050005,1794.150000,97.000000,71.000000
22,210.000000,1785.150000,1714.850000,71.000000,69.000000
23,110.000000,2066.950000,2331.800000,83.000000,92.000000
24,230.000000,1363.100000,1590.950000,54.000000,63.000000
25,124.000000,1886.450000,1746.550000,73.000000,67.000000
26,189.000000,2052.649999,1999.000000,81.000000,80.000000
27,97.000000,2147.900000,2083.600000,86.000000,84.000000
28,125.000000,1676.900000,1525.000000,66.000000,60.000000
29,122.000000,1634.250000,2315.450000,65.000000,93.000000
30,167.000000,2248.850001,2466.350002,89.000000,99.000000
1,123.000000,1639.800000,1464.900000,64.000000,57.000000
2,163.000000,2063.000000,1605.700000,80.000000,61.000000
3,237.000000,1769.000000,1425.900000,70.000000,57.000000
4,159.000000,1905.500000,2483.600000,75.000000,98.000000
5,216.000000,1347.800000,1370.800000,54.000000,54.000000
6,164.000000,2309.100000,1837.400000,93.000000,72.000000
7,54.000000,1410.500000,1727.200000,55.000000,66.000000
8,216.000000,2328.400000,1387.499999,92.000000,55.000000
9,86.000000,1346.400000,1921.200000,52.000000,76.000000
10,182.000000,2164.500000,2258.600000,85.000000,88.000000
11,142.000000,1504.000000,1463.900000,60.000000,57.000000
12,228.000000,2490.600000,2345.400000,98.000000,92.000000
13,115.000000,1700.500000,1803.300000,65.000000,69.000000
14,202.000000,2417.800000,1519.600000,94.000000,58.000000
15,238.000000,1866.399995,1303.700000,72.000000,51.000000
16,240.000000,1909.500000,1442.900000,75.000000,57.000000
17,144.000000,1488.900000,1654.900000,57.000000,67.000000
18,94.000000,2304.400000,1677.200000,92.000000,66.000000
19,180.000000,1325.400000,1957.600000,52.000000,78.000000
20,58.000000,2286.700000,1363.800000,91.000000,54.000000
21,233.000000,2482.900005,1797.700000,97.000000,71.000000
22,210.000000,1788.700000,1718.300000,71.000000,69.000000
23,110.000000,2071.100000,2336.400000,83.000000,92.000000
24,230.000000,1365.800000,1594.100000,54.000000,63.000000
25,124.000000,1890.100000,1749.900000,73.000000,67.000000
26,189.000000,2056.699999,2003.000000,81.000000,80.000000
27,97.000000,2152.200000,2087.800000,86.000000,84.000000
28,125.000000,1680.200000,1528.000000,66.000000,60.000000
29,122.000000,1637.500000,2320.100000,65.000000,93.000000
30,167.000000,2253.300001,2471.300002,89.000000,99.000000
1,123.000000,1643.000000,1467.750000,64.000000,57.000000
2,163.000000,2067.000000,1608.750000,80.000000,61.000000
3,237.000000,1772.500000,1428.750000,70.000000,57.000000
4,159.000000,1909.250000,2488.500000,75.000000,98.000000
5,216.000000,1350.500000,1373.500000,54.000000,54.000000
6,164.000000,2313.750000,1841.000000,93.000000,72.000000
7,54.000000,1413.250000,1730.500000,55.000000,66.000000
8,216.000000,2333.000000,1390.249999,92.000000,55.000000
9,86.000000,1349.000000,1925.000000,52.000000,76.000000
10,182.000000,2168.750000,2263.000000,85.000000,88.000000
11,142.000000,1507.000000,1466.750000,60.000000,57.000000
12,228.000000,2495.500000,2350.000000,98.000000,92.000000
13,115.000000,1703.750000,1806.750000,65.000000,69.000000
14,202.000000,2422.500000,1522.500000,94.000000,58.000000
15,238.000000,1869.999995,1306.250000,72.000000,51.000000
16,240.000000,1913.250000,1445.750000,75.000000,57.000000
17,144.000000,1491.750000,1658.250000,57.000000,67.000000
18,94.000000,2309.000000,1680.500000,92.000000,66.000000
19,180.000000,1328.000000,1961.500000,52.000000,78.000000
20,58.000000,2291.250000,1366.500000,91.000000,54.000000
21,233.000000,2487.750005,1801.250000,97.000000,71.000000
22,210.000000,1792.250000,1721.750000,71.000000,69.000000
23,110.000000,2075.250000,2341.000000,83.000000,92.000000
24,230.000000,1368.500000,1597.250000,54.000000,63.000000
25,124.000000,1893.750000,1753.250000,73.000000,67.000000
26,189.000000,2060.749999,2007.000000,81.000000,80.000000
27,97.000000,2156.500000,2092.000000,86.000000,84.000000
28,125.000000,1683.500000,1531.000000,66.000000,60.000000
29,122.000000,1640.750000,2324.750000,65.000000,93.000000
30,167.000000,2257.750001,2476.250002,89.000000,99.000000
1,123.000000,1646.200000,1470.600000,64.000000,57.000000
2,163.000000,2071.000000,1611.800000,80.000000,61.000000
3,237.000000,1776.000000,1431.600000,70.000000,57.000000
4,159.000000,1913.000000,2493.400000,75.000000,98.000000
5,216.000000,1353.200000,1376.200000,54.000000,54.000000
6,164.000000,2318.400000,1844.600000,93.000000,72.000000
7,54.000000,1416.000000,1733.800000,55.000000,66.000000
8,216.000000,2337.600000,1392.999999,92.000000,55.000000
9,86.000000,1351.600000,1928.800000,52.000000,76.000000
10,182.000000,2173.000000,2267.400000,85.000000,88.000000
11,142.000000,1510.000000,1469.600000,60.000000,57.000000
12,228.000000,2500.400000,2354.600000,98.000000,92.000000
13,115.000000,1707.000000,1810.200000,65.000000,69.000000
14,202.000000,2427.200000,1525.400000,94.000000,58.000000
15,238.000000,1873.599995,1308.800000,72.000000,51.000000
16,240.000000,1917.000000,1448.600000,75.000000,57.000000
17,144.000000,1494.600000,1661.600000,57.000000,67.000000
18,94.000000,2313.600000,1683.800000,92.000000,66.000000
19,180.000000,1330.600000,1965.400000,52.000000,78.000000
20,58.000000,2295.800000,1369.200000,91.000000,54.000000
21,233.000000,2492.600005,1804.800000,97.000000,71.000000
22,210.000000,1795.800000,1725.200000,71.000000,69.000000
23,110.000000,2079.400000,2345.600000,83.000000,92.000000
24,230.000000,1371.200000,1600.400000,54.000000,63.000000
25,124.000000,1897.400000,1756.600000,73.000000,67.000000
26,189.000000,2064.799999,2011.000000,81.000000,80.000000
27,97.000000,2160.800000,2096.200000,86.000000,84.000000
28,125.000000,1686.800000,1534.000000,66.000000,60.000000
29,122.000000,1644.000000,2329.400000,65.000000,93.000000
30,167.000000,2262.200001,2481.200002,89.000000,99.000000
1,123.000000,1649.400000,1473.450000,64.000000,57.000000
2,163.000000,2075.000000,1614.850000,80.000000,61.000000
3,237.000000,1779.500000,1434.450000,70.000000,57.000000
4,159.000000,1916.750000,2498.300000,75.000000,98.000000
5,216.000000,1355.900000,1378.900000,54.000000,54.000000
6,164.000000,2323.050000,1848.200000,93.000000,72.000000
7,54.000000,1418.750000,1737.100000,55.000000,66.000000
8,216.000000,2342.200000,1395.749999,92.000000,55.000000
9,86.000000,1354.200000,1932.600000,52.000000,76.000000
10,182.000000,2177.250000,2271.800000,85.000000,88.000000
11,142.000000,1513.000000,1472.450000,60.000000,57.000000
12,228.000000,2505.300000,2359.200000,98.000000,92.000000
13,115.000000,1710.250000,1813.650000,65.000000,69.000000
14,202.000000,2431.900000,1528.300000,94.000000,58.000000
15,238.000000,1877.199995,1311.350000,72.000000,51.000000
16,240.000000,1920.750000,1451.450000,75.000000,57.000000
17,144.000000,1497.450000,1664.950000,57.000000,67.000000
18,94.000000,2318.200000,1687.100000,92.000000,66.000000
19,180.000000,1333.200000,1969.300000,52.000000,78.000000
20,58.000000,2300.350000,1371.900000,91.000000,54.000000
21,233.000000,2497.450005,1808.350000,97.000000,71.000000
22,210.000000,1799.350000,1728.650000,71.000000,69.000000
23,110.000000,2083.550000,2350.200000,83.000000,92.000000
24,230.000000,1373.900000,1603.550000,54.000000,63.000000
25,124.000000,1901.050000,1759.950000,73.000000,67.000000
26,189.000000,2068.849999,2015.000000,81.000000,80.000000
27,97.000000,2165.100000,2100.400000,86.000000,84.000000
28,125.000000,1690.100000,1537.000000,66.000000,60.000000
29,122.000000,1647.250000,2334.050000,65.000000,93.000000
30,167.000000,2266.650001,2486.150002,89.000000,99.000000
1,123.000000,1652.600000,1476.300000,64.000000,57.000000
2,163.000000,2079.000000,1617.900000,80.000000,61.000000
3,237.000000,1783.000000,1437.300000,70.000000,57.000000
4,159.000000,1920.500000,2503.200000,75.000000,98.000000
5,216.000000,1358.600000,1381.600000,54.000000,54.000000
6,164.000000,2327.700000,1851.800000,93.000000,72.000000
7,54.000000,1421.500000,1740.400000,55.000000,66.000000
8,216.000000,2346.800000,1398.499999,92.000000,55.000000
9,86.000000,1356.800000,1936.400000,52.000000,76.000000
10,182.000000,2181.500000,2276.200000,85.000000,88.000000
11,142.000000,1516.000000,1475.300000,60.000000,57.000000
12,228.000000,2510.200000,2363.800000,98.000000,92.000000
13,115.000000,1713.500000,1817.100000,65.000000,69.000000
14,202.000000,2436.600000,1531.200000,94.000000,58.000000
15,238.000000,1880.799995,1313.900000,72.000000,51.000000
16,240.000000,1924.500000,1454.300000,75.000000,57.000000
17,144.000000,1500.300000,1668.300000,57.000000,67.000000
18,94.000000,2322.800000,1690.400000,92.000000,66.000000
19,180.000000,1335.800000,1973.200000,52.000000,78.000000
20,58.000000,2304.900000,1374.600000,91.000000,54.000000
21,233.000000,2502.300005,1811.900000,97.000000,71.000000
22,210.000000,1802.900000,1732.100000,71.000000,69.000000
23,110.000000,2087.700000,2354.800000,83.000000,92.000000
24,230.000000,1376.600000,1606.700000,54.000000,63.000000
25,124.000000,1904.700000,1763.300000,73.000000,67.000000
26,189.000000,2072.899999,2019.000000,81.000000,80.000000
27,97.000000,2169.400000,2104.600000,86.000000,84.000000
28,125.000000,1693.400000,1540.000000,66.000000,60.000000
29,122.000000,1650.500000,2338.700000,65.000000,93.000000
30,167.000000,2271.100001,2491.100002,89.000000,99.000000
1,123.000000,1655.800000,1479.150000,64.000000,57.000000
2,163.000000,2083.000000,1620.950000,80.000000,61.000000
3,237.000000,1786.500000,1440.150000,70.000000,57.000000
4,159.000000,1924.250000,2508.100000,75.000000,98.000000
5,216.000000,1361.300000,1384.300000,54.000000,54.000000
6,164.000000,2332.350000,1855.400000,93.000000,72.000000
7,54.000000,1424.250000,1743.700000,55.000000,66.000000
8,216.000000,2351.400000,1401.249999,92.000000,55.000000
9,86.000000,1359.400000,1940.200000,52.000000,76.000000
10,182.000000,2185.750000,2280.600000,85.000000,88.000000
11,142.000000,1519.000000,1478.150000,60.000000,57.000000
12,228.000000,2515.100000,2368.400000,98.000000,92.000000
13,115.000000,1716.750000,1820.550000,65.000000,69.000000
14,202.000000,2441.300000,1534.100000,94.000000,58.000000
15,238.000000,1884.399995,1316.450000,72.000000,51.000000
16,240.000000,1928.250000,1457.150000,75.000000,57.000000
17,144.000000,1503.150000,1671.650000,57.000000,67.000000
18,94.000000,2327.400000,1693.700000,92.000000,66.000000
19,180.000000,1338.400000,1977.100000,52.000000,78.000000
20,58.000000,2309.450000,1377.300000,91.000000,54.000000
21,233.000000,2507.150005,1815.450000,97.000000,71.000000
22,210.000000,1806.450000,1735.550000,71.000000,69.000000
23,110.000000,2091.850000,2359.400000,83.000000,92.000000
24,230.000000,1379.300000,1609.850000,54.000000,63.000000
25,124.000000,1908.350000,1766.650000,73.000000,67.000000
26,189.000000,2076.949999,2023.000000,81.000000,80.000000
27,97.000000,2173.700000,2108.800000,86.000000,84.000000
28,125.000000,1696.700000,1543.000000,66.000000,60.000000
29,122.000000,1653.750000,2343.350000,65.000000,93.000000
30,167.000000,2275.550001,2496.050002,89.000000,99.000000
1,123.000000,1659.000000,1482.000000,64.000000,57.000000
2,163.000000,2087.000000,1624.000000,80.000000,61.000000
3,237.000000,1790.000000,1443.000000,70.000000,57.000000
4,159.000000,1928.000000,2513.000000,75.000000,98.000000
5,216.000000,1364.000000,1387.000000,54.000000,54.000000
6,164.000000,2337.000000,1859.000000,93.000000,72.000000
7,54.000000,1427.000000,1747.000000,55.000000,66.000000
8,216.000000,2356.000000,1403.999999,92.000000,55.000000
9,86.000000,1362.000000,1944.000000,52.000000,76.000000
10,182.000000,2190.000000,2285.000000,85.000000,88.000000
11,142.000000,1522.000000,1481.000000,60.000000,57.000000
12,228.000000,2520.000000,2373.000000,98.000000,92.000000
13,115.000000,1720.000000,1824.000000,65.000000,69.000000
14,202.000000,2446.000000,1537.000000,94.000000,58.000000
15,238.000000,1887.999995,1319.000000,72.000000,51.000000
16,240.000000,1932.000000,1460.000000,75.000000,57.000000
17,144.000000,1506.000000,1675.000000,57.000000,67.000000
18,94.000000,2332.000000,1697.000000,92.000000,66.000000
19,180.000000,1341.000000,1981.000000,52.000000,78.000000
20,58.000000,2314.000000,1380.000000,91.000000,54.000000
21,233.000000,2512.000005,1819.000000,97.000000,71.000000
22,210.000000,1810.000000,1739.000000,71.000000,69.000000
23,110.000000,2096.000000,2364.000000,83.000000,92.000000
24,230.000000,1382.000000,1613.000000,54.000000,63.000000
25,124.000000,1912.000000,1770.000000,73.000000,67.000000
26,189.000000,2080.999999,2027.000000,81.000000,80.000000
27,97.000000,2178.000000,2113.000000,86.000000,84.000000
28,125.000000,1700.000000,1546.000000,66.000000,60.000000
29,122.000000,1657.000000,2348.000000,65.000000,93.000000
30,167.000000,2280.000001,2501.000002,89.000000,99.000000
1,123.000000,1662.200000,1484.850000,64.000000,57.000000
2,163.000000,2091.000000,1627.050000,80.000000,61.000000
3,237.000000,1793.500000,1445.850000,70.000000,57.000000
4,159.000000,1931.750000,2517.900000,75.000000,98.000000
5,216.000000,1366.700000,1389.700000,54.000000,54.000000
6,164.000000,2341.650000,1862.600000,93.000000,72.000000
7,54.000000,1429.750000,1750.300000,55.000000,66.000000
8,216.000000,2360.600000,1406.749999,92.000000,55.000000
9,86.000000,1364.600000,1947.800000,52.000000,76.000000
10,182.000000,2194.250000,2289.400000,85.000000,88.000000
11,142.000000,1525.000000,1483.850000,60.000000,57.000000
12,228.000000,2524.900000,2377.600000,98.000000,92.000000
13,115.000000,1723.250000,1827.450000,65.000000,69.000000
14,202.000000,2450.700000,1539.900000,94.000000,58.000000
15,238.000000,1891.599995,1321.550000,72.000000,51.000000
16,240.000000,1935.750000,1462.850000,75.000000,57.000000
17,144.000000,1508.850000,1678.350000,57.000000,67.000000
18,94.000000,2336.600000,1700.300000,92.000000,66.000000
19,180.000000,1343.600000,1984.900000,52.000000,78.000000
20,58.000000,2318.550000,1382.700000,91.000000,54.000000
21,233.000000,2516.850005,1822.550000,97.000000,71.000000
22,210.000000,1813.550000,1742.450000,71.000000,69.000000
23,110.000000,2100.150000,2368.600000,83.000000,92.000000
24,230.000000,1384.700000,1616.150000,54.000000,63.000000
25,124.000000,1915.650000,1773.350000,73.000000,67.000000
26,189.000000,2085.049999,2031.000000,81.000000,80.000000
27,97.000000,2182.300000,2117.200000,86.000000,84.000000
28,125.000000,1703.300000,1549.000000,66.000000,60.000000
29,122.000000,1660.250000,2352.650000,65.000000,93.000000
30,167.000000,2284.450001,2505.950002,89.000000,99.000000
1,123.000000,1665.400000,1487.700000,64.000000,57.000000
2,163.000000,2095.000000,1630.100000,80.000000,61.000000
3,237.000000,1797.000000,1448.700000,70.000000,57.000000
4,159.000000,1935.500000,2522.800000,75.000000,98.000000
5,216.000000,1369.400000,1392.400000,54.000000,54.000000
6,164.000000,2346.300000,1866.200000,93.000000,72.000000
7,54.000000,1432.500000,1753.600000,55.000000,66.000000
8,216.000000,2365.200000,1409.499999,92.000000,55.000000
9,86.000000,1367.200000,1951.600000,52.000000,76.000000
10,182.000000,2198.500000,2293.800000,85.000000,88.000000
11,142.000000,1528.000000,1486.700000,60.000000,57.000000
12,228.000000,2529.800000,2382.200000,98.000000,92.000000
13,115.000000,1726.500000,1830.900000,65.000000,69.000000
14,202.000000,2455.400000,1542.800000,94.000000,58.000000
15,238.000000,1895.199995,1324.100000,72.000000,51.000000
